Creator_ID,Channel_Name,Handle,Platform,Category,Content_Type,Country,Followers,Avg_Views,Monthly_Views,Engagement_Rate,Nox_Score,Target_Age,Target_Gender,Estimated_CPM,Upload_Per_Month,Views_Trend_6M,Last_Upload_Date,Controversy_Flag,Ad_Content_Ratio,Risk_Score,Creator_Tier,Collab_Type_Pref,Created_At,Daily_Views,Thumbnail_URL,Channel_ID,Channel_URL
CR_YT_0337,핑크퐁! 아기상어 올리,@yt_uc-9tn-i,YouTube,교육,스터디,Korea,2080000,1205156,10846404,5.77,2.0,25-44,Mixed,5921.0,4,상승,2026-05-07,없음,23,5.0,메가,제품리뷰,2026-06-13,277742,https://yt3.ggpht.com/1ARG7A9VPC26DsVjV3mdzgzCICS_khhp93rrzH9_k1yfXEqs-6uGBmz15zPYUfJ5WCjN7fohtA=s240-c-k-c0x00ffffff-no-rj,UC-9Tn-iH6W_187YwCOf7CGw,https://www.youtube.com/channel/UC-9Tn-iH6W_187YwCOf7CGw
CR_YT_0338,쿠킹씨 Cooking See,@yt_uc6clzhs,YouTube,푸드,레시피,Korea,2080000,1782178,17821780,6.44,3.2,18-34,Mixed,13988.0,4,유지,2026-02-18,없음,17,5.0,메가,제품리뷰,2026-06-13,757596,https://yt3.ggpht.com/ytc/AIdro_mTS3dErefeSNf6zhzuEy0ic1H5GIFMwQ3OxQ-LTaej0g=s240-c-k-c0x00ffffff-no-rj,UC6cLZhS32vg4LGOJM7NuFPA,https://www.youtube.com/channel/UC6cLZhS32vg4LGOJM7NuFPA
CR_YT_0339,미스&미스터트롯,@yt_ucskikqg,YouTube,엔터테인먼트,버라이어티,Korea,2070000,235000,4465000,6.56,2.1,18-34,Mixed,7032.0,16,하락,2026-01-02,없음,12,5.0,메가,PPL,2026-06-13,139390,https://yt3.ggpht.com/1hHTFCC-3Z0OZSN_zMITW14CQM-R_BwjxydcXupZYYqaVnBhcrs1-ZiobW-RUqttP6Nwpwta3oU=s240-c-k-c0x00ffffff-no-rj,UCskIKQGpjI5sG2ZLtWLYSmw,https://www.youtube.com/channel/UCskIKQGpjI5sG2ZLtWLYSmw
CR_YT_0340,욘니와치애,@yt_uclc4vxu,YouTube,엔터테인먼트,버라이어티,Korea,2070000,1606280,25700480,4.93,3.3,18-34,Mixed,11826.0,12,상승,2026-01-27,없음,35,4.7,메가,브랜디드콘텐츠,2026-06-13,1041169,https://yt3.ggpht.com/WsWh_BOyw8N1uWcZL3dL9cdjLPpNrmLp_tuCe6UbT3c_qiBsSAVbvl9hMSYW0Nrpb-3J8xeO-Q=s240-c-k-c0x00ffffff-no-rj,UClc4VxUeXxJvse6RkAd_ztQ,https://www.youtube.com/channel/UClc4VxUeXxJvse6RkAd_ztQ
CR_YT_0341,보물섬,@yt_uc9zlv1m,YouTube,엔터테인먼트,리액션,Korea,2060000,2370689,33189646,5.35,3.0,18-34,Mixed,13781.0,8,상승,2026-03-29,없음,31,4.7,메가,PPL,2026-06-13,1283626,https://yt3.ggpht.com/UJgYdxs2w6CgqOOZSEsdSHl9Hcxn-ntszg6o9Q4QNEx9BVn1SpFdwtfjFr_jUXR0ocjrorfP6xc=s240-c-k-c0x00ffffff-no-rj,UC9ZLv1m7QDLv991X1-p50AA,https://www.youtube.com/channel/UC9ZLv1m7QDLv991X1-p50AA
CR_YT_0342,Talk To Me In Korean,@yt_uc5r3whr,YouTube,교육,정보,Korea,2060000,59880,718560,1.57,3.2,25-44,Mixed,10672.0,16,유지,2026-02-21,없음,37,4.2,메가,제품리뷰,2026-06-13,24358,https://yt3.ggpht.com/M4RozICbyyC4u78IdCrJagzOaKoCocsAYGqWTopCUqvysgY9SsKjZgGBG-lVIYMy8WiCQni5=s240-c-k-c0x00ffffff-no-rj,UC5r3WHrX4Z7peSYpDlgktGw,https://www.youtube.com/channel/UC5r3WHrX4Z7peSYpDlgktGw
CR_YT_0343,웃소 Wootso,@yt_ucmzmtxr,YouTube,게임,e스포츠,Korea,2040000,1803103,19834133,2.82,3.0,18-34,Male,9926.0,16,상승,2026-01-30,없음,13,5.0,메가,스폰서십,2026-06-13,751658,https://yt3.ggpht.com/ytc/AIdro_nT3LUIPqUsAhO3u7qEAbpnqZrNZVRPifc3mtJnt5piaHs=s240-c-k-c0x00ffffff-no-rj,UCmzMtXrJgfCqA0rfhz8_P4A,https://www.youtube.com/channel/UCmzMtXrJgfCqA0rfhz8_P4A
CR_YT_0344,리틀신비🎵 | 키즈 율동 동요,@yt_ucbxvj_h,YouTube,엔터테인먼트,리액션,Korea,2040000,1156015,23120300,4.34,3.7,13-17,Mixed,13461.0,16,하락,2026-01-04,없음,31,4.7,메가,PPL,2026-06-13,729496,https://yt3.ggpht.com/afn7Aqr78LvTKNwjh-eB48wbxqUGdJKnEs1OLz0eEmgI8vi6WYp94L3eA1GHt9BEqTqBKXUMBg=s240-c-k-c0x00ffffff-no-rj,UCbXvj_H3xn3J0j-9Fh75Z3w,https://www.youtube.com/channel/UCbXvj_H3xn3J0j-9Fh75Z3w
CR_YT_0345,SSIEL,@yt_ucefunem,YouTube,엔터테인먼트,리액션,Korea,2030000,913978,14623648,3.55,2.2,18-34,Mixed,11890.0,1,유지,2026-01-16,없음,17,4.0,메가,브랜디드콘텐츠,2026-06-13,377548,https://yt3.ggpht.com/EoO5o7aG1LBE_UoH04siHBsXCdAza13KAu5eN0IGdxgHxESHqP8uuHW7-fjcub93oaWe_YU0=s240-c-k-c0x00ffffff-no-rj,UCefUNEmG0FTsvM1qjasy5Hw,https://www.youtube.com/channel/UCefUNEmG0FTsvM1qjasy5Hw
CR_YT_0346,문명특급 - MMTG,@yt_ucuyfkq9,YouTube,엔터테인먼트,버라이어티,Korea,2020000,824598,15667362,2.13,3.6,18-34,Mixed,13087.0,4,하락,2026-03-02,없음,33,4.7,메가,PPL,2026-06-13,652310,https://yt3.ggpht.com/5YIN8GJRvvCO_nZD5VCNkQyE9TSUljQx0Abz7SXzLF4SBWd04bqiXVf7hn50BSh3M6uiZMtgoLY=s240-c-k-c0x00ffffff-no-rj,UCUyfkq9e9ZfPzxOW5WQ9rzQ,https://www.youtube.com/channel/UCUyfkq9e9ZfPzxOW5WQ9rzQ
CR_YT_0347,[상윤쓰]Sangyoon,@yt_ucb-y7yx,YouTube,엔터테인먼트,예능,Korea,2020000,2193308,35092928,6.89,2.9,18-34,Mixed,6120.0,16,유지,2026-03-06,없음,8,5.0,메가,브랜디드콘텐츠,2026-06-13,1461053,https://yt3.ggpht.com/ytc/AIdro_kPCz8WI08HYCFfVXgfpmauKabJp1YBqXq6bPJ1pAW9WW4=s240-c-k-c0x00ffffff-no-rj,UCb-y7YXK75lcU76lyFwBDgQ,https://www.youtube.com/channel/UCb-y7YXK75lcU76lyFwBDgQ
CR_YT_0348,의학채널 비온뒤,@yt_ucf9vbhl,YouTube,뷰티,뷰티리뷰,Korea,2020000,39444,433884,6.75,4.6,18-34,Female,10717.0,20,유지,2026-02-19,없음,19,5.0,메가,제품리뷰,2026-06-13,16406,https://yt3.ggpht.com/4DP9_UW867ni4P15sCLpqVuBistaF55RWAURGdjXr5jexE2y7GRW8KuQhU_mdeeKmfUM6S6ZGA=s240-c-k-c0x00ffffff-no-rj,UCF9vbHlZpz7FbOAky3fnYxw,https://www.youtube.com/channel/UCF9vbHlZpz7FbOAky3fnYxw
CR_YT_0349,RIIZE,@yt_ucdvd0ms,YouTube,엔터테인먼트,리액션,Korea,2020000,715090,8581080,8.37,2.2,18-34,Mixed,1089.0,2,유지,2026-02-11,없음,37,3.7,메가,브랜디드콘텐츠,2026-06-13,290089,https://yt3.ggpht.com/LYWvIaDoTwXUfcK8dwKMgFIE5R2UZjUdvCgjF0GrIW2YP46JAAwDj9BFkXbTGfCjNyuUAOVk5w=s240-c-k-c0x00ffffff-no-rj,UCdVD0MsYecQaIE5Ru-pOIQQ,https://www.youtube.com/channel/UCdVD0MsYecQaIE5Ru-pOIQQ
CR_YT_0350,채널 NCT DANCE,@yt_uccnk_xp,YouTube,엔터테인먼트,리액션,Korea,2020000,5476190,93095230,0.55,3.4,18-34,Mixed,5178.0,2,상승,2026-05-27,없음,7,4.5,메가,PPL,2026-06-13,4009952,https://yt3.ggpht.com/ytc/AIdro_k8U-iQXZ7PJn8aN1web-76unQQPDv98Se8nRTE-I6W7A=s240-c-k-c0x00ffffff-no-rj,UCcnk_XPx9NtZDFhBdz-DfIA,https://www.youtube.com/channel/UCcnk_XPx9NtZDFhBdz-DfIA
CR_YT_0351,헬로카봇 - hello carbot official,@yt_uc0svqb_,YouTube,엔터테인먼트,브이로그,Korea,2010000,917469,14679504,6.77,3.0,18-34,Mixed,11901.0,2,상승,2026-01-24,없음,16,4.5,메가,PPL,2026-06-13,465173,https://yt3.ggpht.com/xgaz-CPWXDXf7h2pNEDdtEMVTXnk6xC6C_5U3EFrsZR8400s--6kH4JRXRVod63nEq9RySve2Q=s240-c-k-c0x00ffffff-no-rj,UC0SVqB_1E2Kgh3cx3Y8xtfA,https://www.youtube.com/channel/UC0SVqB_1E2Kgh3cx3Y8xtfA
CR_YT_0352,사피엔스 스튜디오,@yt_uc-9rqcj,YouTube,엔터테인먼트,브이로그,Korea,1990000,118583,1541579,2.21,3.0,18-34,Mixed,11414.0,4,하락,2026-01-30,없음,23,5.0,메가,브랜디드콘텐츠,2026-06-13,43926,https://yt3.ggpht.com/ZrNxWUUQqagGxX4Sts33lf2gnTFZGBSCEfPW36YYRf4phOoW6xBef-FE8P5lxgXfB4YhXFCZgG4=s240-c-k-c0x00ffffff-no-rj,UC-9RQCJ0gS_Kgt7J0SVrE8w,https://www.youtube.com/channel/UC-9RQCJ0gS_Kgt7J0SVrE8w
CR_YT_0353,스터디언,@yt_uctfglmp,YouTube,라이프스타일,일상,Korea,1990000,68954,1241172,2.42,3.9,18-34,Mixed,10397.0,12,유지,2026-04-09,없음,20,5.0,메가,PPL,2026-06-13,38981,https://yt3.ggpht.com/P7wtysONBkocPwpF_nd7YRgY3-zjWfUfAHMbRRY5Q_cmKXKC5vljoXE-e1w7rIbOZDYBAaZPA_A=s240-c-k-c0x00ffffff-no-rj,UCtfGLmp6xMwvPoYpI-A5Kdg,https://www.youtube.com/channel/UCtfGLmp6xMwvPoYpI-A5Kdg
CR_YT_0354,지니키즈 Genikids (인기 동요・동화),@yt_uc-8xpsl,YouTube,교육,스터디,Korea,1980000,1172185,14066220,2.76,4.7,13-17,Mixed,7877.0,20,유지,2026-02-19,없음,28,4.7,메가,스폰서십,2026-06-13,505524,https://yt3.ggpht.com/ytc/AIdro_n14QiQl5BnSXxIZbWR7OgkOBcx236ho7SCELcp9750ISo=s240-c-k-c0x00ffffff-no-rj,UC-8xPSlb0xDYqSuIWcdcPAQ,https://www.youtube.com/channel/UC-8xPSlb0xDYqSuIWcdcPAQ
CR_YT_0355,TWS,@yt_uc8c6qop,YouTube,엔터테인먼트,버라이어티,Korea,1980000,528301,6867913,8.09,2.5,18-34,Mixed,9591.0,20,상승,2026-01-27,없음,39,4.2,메가,PPL,2026-06-13,242603,https://yt3.ggpht.com/oLineVsrAbYEfl8hC4sPloPhni_9Bza78KCAvLsU5lx7jZDW6g1qog4JogzwAnhYRh2rn0t79w=s240-c-k-c0x00ffffff-no-rj,UC8C6QOPDVYwmuaSBZksefdg,https://www.youtube.com/channel/UC8C6QOPDVYwmuaSBZksefdg
CR_YT_0356,조효진 Hyojin Cho,@yt_ucuzu8nr,YouTube,라이프스타일,브이로그,Korea,1970000,412573,4538303,6.12,4.9,18-34,Mixed,14126.0,20,상승,2026-03-26,없음,32,4.7,메가,브랜디드콘텐츠,2026-06-13,162838,https://yt3.ggpht.com/wz3jXQVNHXBMac8bD_qPRLFpBvVfGye3P2HaJesstPC333tqP1iN77sfZyGeFu8qPAlNE4Kk=s240-c-k-c0x00ffffff-no-rj,UCuZu8NrpBG4WPXRi-hPBl-A,https://www.youtube.com/channel/UCuZu8NrpBG4WPXRi-hPBl-A
CR_YT_0357,디스패치 / Dispatch,@yt_uc1reoal,YouTube,엔터테인먼트,브이로그,Korea,1960000,26428,211424,0.93,4.4,18-34,Mixed,3801.0,12,유지,2026-04-26,없음,9,5.0,메가,PPL,2026-06-13,5364,https://yt3.ggpht.com/xGdOvs9dRa7F0REJR5TavOAFX0xmJ-Tq8acY99tQ55c725UigE8akxB0__Vy-NT25iB5Y4VP=s240-c-k-c0x00ffffff-no-rj,UC1reoal0esOCQkomB97e9wQ,https://www.youtube.com/channel/UC1reoal0esOCQkomB97e9wQ
CR_YT_0358,Beginagain 비긴어게인,@yt_uc8wohue,YouTube,엔터테인먼트,예능,Korea,1960000,464968,8369424,3.03,3.2,18-34,Mixed,10944.0,1,상승,2026-04-02,확인필요,39,1.7,메가,브랜디드콘텐츠,2026-06-13,274269,https://yt3.ggpht.com/B_mNxhXkklAMWP_qntwQ-TgfwszXkvgF_QsaeaYpjCRkQuGdjDAnjQOFBoIC8H192agLTjfbEA=s240-c-k-c0x00ffffff-no-rj,UC8WoHUeN-eLynnLKGkwajYQ,https://www.youtube.com/channel/UC8WoHUeN-eLynnLKGkwajYQ
CR_YT_0359,레이디버그TV,@yt_ucibrieq,YouTube,엔터테인먼트,예능,Korea,1950000,104154,1666464,6.8,2.9,18-34,Mixed,6846.0,1,유지,2026-02-10,없음,23,4.0,메가,PPL,2026-06-13,43011,https://yt3.ggpht.com/u1SFp-Qa19tBBSVtvEiKwGvZ85ktYJZv-E-ekhH-4SKfKjbGMsCbqzg8AO5AUekHauwk-Ua_eao=s240-c-k-c0x00ffffff-no-rj,UCIbRieQoLhVIkHHMEQo906A,https://www.youtube.com/channel/UCIbRieQoLhVIkHHMEQo906A
CR_YT_0360,스토리,@yt_ucm2piwc,YouTube,엔터테인먼트,리액션,Korea,1950000,5050505,80808080,6.47,4.4,18-34,Mixed,9694.0,20,유지,2026-05-22,없음,39,4.2,메가,브랜디드콘텐츠,2026-06-13,2300083,https://yt3.ggpht.com/ArBE4TRbn2hcjtgT8OCJpEPFG6mMOb7dI_SlP7UYBfjol6LdM3o3_nx2tB6DtiviRTgrQBL9FQ=s240-c-k-c0x00ffffff-no-rj,UCm2PiWccs-otbzhjiNXHu5g,https://www.youtube.com/channel/UCm2PiWccs-otbzhjiNXHu5g
CR_YT_0361,주태백이TV JTBETV,@yt_ucbqpl6f,YouTube,엔터테인먼트,리액션,Korea,1950000,376156,6018496,0.83,3.7,18-34,Mixed,1734.0,8,상승,2026-04-16,없음,39,4.2,메가,브랜디드콘텐츠,2026-06-13,160284,https://yt3.ggpht.com/893IiqDNs2TfqWqhQ6kSLwmhrjGlbvfp3PYtSHzeKsqiACr2GIbJPO8qCtLo09Ob4p0C2Vr4=s240-c-k-c0x00ffffff-no-rj,UCBQpl6Fc51HlG6Ik0RZjVPg,https://www.youtube.com/channel/UCBQpl6Fc51HlG6Ik0RZjVPg
CR_YT_0362,와썹맨-Wassup Man,@yt_ucyguhr7,YouTube,엔터테인먼트,예능,Korea,1940000,1254125,22574250,1.64,2.6,18-34,Mixed,3130.0,12,하락,2026-05-21,없음,21,5.0,메가,PPL,2026-06-13,975223,https://yt3.ggpht.com/Zbnyc0O_-stC6emtPIx8LosJpKdAMHNtp7yVuNK4pGo4h6X1Q6lnKH0BedjNDoJJnhDdV8VOaVU=s240-c-k-c0x00ffffff-no-rj,UCYgUhR7EGKauFXgJS0pckGg,https://www.youtube.com/channel/UCYgUhR7EGKauFXgJS0pckGg
CR_YT_0363,KBS HUMAN : 뭉클티비,@yt_uc6wiuwl,YouTube,엔터테인먼트,예능,Korea,1940000,107500,967500,1.04,2.3,18-34,Mixed,5679.0,16,상승,2026-06-08,없음,36,4.2,메가,PPL,2026-06-13,29136,https://yt3.ggpht.com/CeATptP3peu6d25dRpN1nw8p95hGY1geFLzQyhgn0Emcm6cKOQ2Cf4zrtQI0csYuGt_W5uco=s240-c-k-c0x00ffffff-no-rj,UC6wiUwl7dPhZOAM92lGgKPg,https://www.youtube.com/channel/UC6wiUwl7dPhZOAM92lGgKPg
CR_YT_0364,Daily Busking,@yt_ucmq0kuq,YouTube,엔터테인먼트,리액션,Korea,1930000,766129,6895161,3.04,3.4,18-34,Mixed,2710.0,12,하락,2026-04-20,없음,24,5.0,메가,PPL,2026-06-13,305704,https://yt3.ggpht.com/M5hhu7XVxpOVT2ts8WE2eZGK2vgSN8k1HOkMfn8wDIrYCZcBXAtynQvRJluOhdw0EZUWTApK=s240-c-k-c0x00ffffff-no-rj,UCMQ0kUQ13dTJi3026OF8sFA,https://www.youtube.com/channel/UCMQ0kUQ13dTJi3026OF8sFA
CR_YT_0365,썰레임 Ssuleim,@yt_ucz0dis-,YouTube,엔터테인먼트,브이로그,Korea,1930000,1669626,16696260,2.47,2.7,18-34,Mixed,5713.0,16,유지,2026-04-25,없음,32,4.7,메가,PPL,2026-06-13,391461,https://yt3.ggpht.com/sKX9kEDyH9BS8r22P2nWd7ZYmilk5UEijI8XOmmxengiFFfb0kIlBqHTlo1THOhsiSNykAY7HQ=s240-c-k-c0x00ffffff-no-rj,UCZ0dIs-Ao2v8eZF4WOYH5uw,https://www.youtube.com/channel/UCZ0dIs-Ao2v8eZF4WOYH5uw
CR_YT_0366,HWASA,@yt_ucim8arb,YouTube,엔터테인먼트,버라이어티,Korea,1930000,5099999,66299987,4.4,2.3,18-34,Mixed,12951.0,16,상승,2026-06-10,없음,10,5.0,메가,PPL,2026-06-13,2745563,https://yt3.ggpht.com/2_77fIgoLqmDyNdwJu7jotcHDnLrkxSlkM8ZizmRYjeZz8L22TZBN444jnL0cvzVT1Ojb4XTOzE=s240-c-k-c0x00ffffff-no-rj,UCiM8arBZ-GyuBFG3wy6fEgw,https://www.youtube.com/channel/UCiM8arBZ-GyuBFG3wy6fEgw
CR_YT_0367,Tido Kang,@yt_ucoec_kr,YouTube,엔터테인먼트,버라이어티,Korea,1920000,624048,5616432,7.64,4.5,18-34,Mixed,8894.0,16,하락,2026-05-22,없음,6,5.0,메가,브랜디드콘텐츠,2026-06-13,226379,https://yt3.ggpht.com/ytc/AIdro_mC4iGZwJI4kx1doMxryPGhdSeYac9rAFcclgn8TPGoew=s240-c-k-c0x00ffffff-no-rj,UCoEC_KrFVcmGx27vfZ-hiyg,https://www.youtube.com/channel/UCoEC_KrFVcmGx27vfZ-hiyg
CR_YT_0368,saranghoe,@yt_uc_ph4l_,YouTube,라이프스타일,리뷰,Korea,1920000,794392,9532704,8.49,3.4,18-34,Mixed,3738.0,20,하락,2026-02-04,없음,14,5.0,메가,브랜디드콘텐츠,2026-06-13,343313,https://yt3.ggpht.com/kDqvJSD0LqFbFJ-t-S6AFDMt6GlsKQhE7TaS-3AyZdA9XBiLvl5bCPCvpERuTUu4TnlD7o2M_g=s240-c-k-c0x00ffffff-no-rj,UC_PH4L_uvMdYElAtU7a7HjA,https://www.youtube.com/channel/UC_PH4L_uvMdYElAtU7a7HjA
CR_YT_0369,미미미누,@yt_ucynhdf4,YouTube,교육,정보,Korea,1920000,743478,11152170,1.22,3.1,25-44,Mixed,12195.0,1,하락,2026-05-12,없음,20,4.0,메가,제품리뷰,2026-06-13,390618,https://yt3.ggpht.com/ytc/AIdro_l3SlR6xJhiGRDqLE5n4-r5cHCEKVMwUwX1cRbnx8LyM0w=s240-c-k-c0x00ffffff-no-rj,UCyNHdF4hMxHUFSsPbY24p6A,https://www.youtube.com/channel/UCyNHdF4hMxHUFSsPbY24p6A
CR_YT_0370,김재원의 즐거운 세상,@yt_ucta_nrw,YouTube,게임,게임리뷰,Korea,1910000,808759,8087590,1.93,4.8,18-34,Male,7511.0,16,유지,2026-05-05,없음,14,5.0,메가,제품리뷰,2026-06-13,272916,https://yt3.ggpht.com/ytc/AIdro_nHjUQ_JQyI3jv4h0vf7stsB3AfXqIHyGa4yyAwjmlwNf8=s240-c-k-c0x00ffffff-no-rj,UCta_NRwnsUaew0t3VNxBNyg,https://www.youtube.com/channel/UCta_NRwnsUaew0t3VNxBNyg
CR_YT_0371,더블비,@yt_ucycl5k8,YouTube,엔터테인먼트,브이로그,Korea,1900000,1627469,17902159,3.46,2.1,18-34,Mixed,5738.0,2,유지,2026-01-11,없음,38,3.7,메가,브랜디드콘텐츠,2026-06-13,443975,https://yt3.ggpht.com/eIbeb7jz4e7w0Dm328jkBcn9-5s4cWUt7tWA-W8sCf_kKwVpAhbT7-shQBW4bFjju5xPKkKFR78=s240-c-k-c0x00ffffff-no-rj,UCyCL5k8P1iUOc1EymhhMW1A,https://www.youtube.com/channel/UCyCL5k8P1iUOc1EymhhMW1A
CR_YT_0372,티니핑TV,@yt_uctm_ppw,YouTube,게임,e스포츠,Korea,1890000,1380281,24845058,6.13,3.6,18-34,Male,4318.0,20,하락,2026-04-07,없음,22,5.0,메가,제품리뷰,2026-06-13,767587,https://yt3.ggpht.com/0jiLIGopUhORKQBiXSjrmU8pGZphfhFRUf4fHeo7W-mAn2dPYACJVY_6KPS8MYpMJygKvuay=s240-c-k-c0x00ffffff-no-rj,UCtm_ppWxsfRzxaYXMA2bqMw,https://www.youtube.com/channel/UCtm_ppWxsfRzxaYXMA2bqMw
CR_YT_0373,KBS 같이삽시다,@yt_ucp3vy7d,YouTube,엔터테인먼트,브이로그,Korea,1890000,120000,2160000,5.2,4.7,18-34,Mixed,14604.0,1,상승,2026-03-30,없음,38,3.2,메가,PPL,2026-06-13,69477,https://yt3.ggpht.com/IG3qrIrxqVgmLd4Fabwav1dbh6sxfhDJIH-WbpDdIcTuCZXyxOeBwM0oB_zaP2JIUILW4gMbI-s=s240-c-k-c0x00ffffff-no-rj,UCp3Vy7dFjIheDLbMekpdMQw,https://www.youtube.com/channel/UCp3Vy7dFjIheDLbMekpdMQw
CR_YT_0374,SBS 옛날 예능 - 빽능,@yt_ucvrieqe,YouTube,엔터테인먼트,버라이어티,Korea,1880000,302307,4534605,7.6,2.0,18-34,Mixed,1618.0,2,유지,2026-02-17,없음,33,4.2,메가,브랜디드콘텐츠,2026-06-13,189676,https://yt3.ggpht.com/Kaq0NtwTAlVRykUt0UEYRErTrTalRM86AjKob4uHJGj4JyHuSXhbOEgnZgK1ra5T2W4aSFqj7yI=s240-c-k-c0x00ffffff-no-rj,UCvRIeQeTZDHRcqVZRu0XBug,https://www.youtube.com/channel/UCvRIeQeTZDHRcqVZRu0XBug
CR_YT_0375,유병재,@yt_uchw9p66,YouTube,엔터테인먼트,브이로그,Korea,1880000,1168831,11688310,6.24,2.4,18-34,Mixed,10944.0,2,유지,2026-02-23,없음,31,4.2,메가,PPL,2026-06-13,371515,https://yt3.ggpht.com/ytc/AIdro_ny3_7x7wGswXASawBIme4eazHVZAFR_3Dt-gw6p_zBu9c=s240-c-k-c0x00ffffff-no-rj,UCHw9p667e9l0qoYfY8calaA,https://www.youtube.com/channel/UCHw9p667e9l0qoYfY8calaA
CR_YT_0376,PREMIUM DANCE STUDIO,@yt_ucbatund,YouTube,엔터테인먼트,예능,Korea,1880000,234633,3988761,7.17,2.1,18-34,Mixed,2836.0,1,하락,2026-01-15,없음,13,4.0,메가,브랜디드콘텐츠,2026-06-13,108078,https://yt3.ggpht.com/Kec2RBsgW7R-n6u9pQchiWnpu7kwsh3qVSjRHj7jATWWb6YZ7QoxYmn5d3QKEyz8BaB2Fpyi=s240-c-k-c0x00ffffff-no-rj,UCBatunD4YgAwzy8Xrd1ucOw,https://www.youtube.com/channel/UCBatunD4YgAwzy8Xrd1ucOw
CR_YT_0377,TVCHOSUN JOY,@yt_ucyeeewh,YouTube,엔터테인먼트,예능,Korea,1880000,101052,1010520,1.94,4.9,18-34,Mixed,11056.0,12,유지,2026-04-25,없음,6,5.0,메가,브랜디드콘텐츠,2026-06-13,29668,https://yt3.ggpht.com/eE6J8i9UZCrB1DFawA8PO5gyHcPwjcJnewTxpZOHesCu5EUtR8ktIZbs2HyFSIwpL6eYNbXdJQ=s240-c-k-c0x00ffffff-no-rj,UCYeeEwH_s9yD9HQe4e2JuBw,https://www.youtube.com/channel/UCYeeEwH_s9yD9HQe4e2JuBw
CR_YT_0378,SBS STORY,@yt_ucyzv9v_,YouTube,엔터테인먼트,리액션,Korea,1870000,27311,464287,7.44,2.5,18-34,Mixed,12022.0,20,상승,2026-03-29,없음,31,4.7,메가,브랜디드콘텐츠,2026-06-13,21588,https://yt3.ggpht.com/lSiWHjOhh-VXgpSsbQI8eihrVOEKP1Ke208vUz-wOGmWRsS6hUzuuRTaN4kNgNax4c4JVnE6ymQ=s240-c-k-c0x00ffffff-no-rj,UCYZv9v_bwfMGc64gLRe34OA,https://www.youtube.com/channel/UCYZv9v_bwfMGc64gLRe34OA
CR_YT_0379,내셔널지오그래픽 - National Geographic Korea,@yt_ucpeclb_,YouTube,엔터테인먼트,브이로그,Korea,1870000,235467,3532005,1.05,3.1,18-34,Mixed,8079.0,2,하락,2026-06-05,확인필요,11,3.0,메가,브랜디드콘텐츠,2026-06-13,131575,https://yt3.ggpht.com/ytc/AIdro_ll9GD475ws_XC0CQQhVOB-F-_O9_1gO-hfQq1dZp2EgZU=s240-c-k-c0x00ffffff-no-rj,UCPECLB_-7T4WukChKqhjv8g,https://www.youtube.com/channel/UCPECLB_-7T4WukChKqhjv8g
CR_YT_0380,Rock Music,@yt_uc8yphlm,YouTube,엔터테인먼트,버라이어티,Korea,1860000,81875,736875,7.71,3.8,18-34,Mixed,2204.0,20,유지,2026-04-21,없음,39,4.2,메가,브랜디드콘텐츠,2026-06-13,20244,https://yt3.ggpht.com/ytc/AIdro_lgYHUzUXTkIG-CJjCLRi8IDj7NnsriGM86ip62_JefqwA=s240-c-k-c0x00ffffff-no-rj,UC8yPhlmo-4MY5ZfF-cw3JRg,https://www.youtube.com/channel/UC8yPhlmo-4MY5ZfF-cw3JRg
CR_YT_0381,꼬꼬스토이 한국어,@yt_ucy5sj4h,YouTube,교육,강의,Korea,1860000,3101503,49624048,7.5,4.1,25-44,Mixed,7491.0,8,유지,2026-04-19,없음,19,5.0,메가,제품리뷰,2026-06-13,1645002,https://yt3.ggpht.com/LOf96bVHjHdPc5QChbQ28PIxgQzbBLtVVbVebpujIuyF3VfONpzo9jnY-w_Wt3g3dVpjhD4MxA=s240-c-k-c0x00ffffff-no-rj,UCY5SJ4hCY2lSluHeXYbqG1A,https://www.youtube.com/channel/UCY5SJ4hCY2lSluHeXYbqG1A
CR_YT_0382,파뿌리,@yt_uclzb2iz,YouTube,엔터테인먼트,버라이어티,Korea,1850000,1068472,10684720,6.63,4.7,18-34,Mixed,8384.0,1,유지,2026-01-02,없음,23,4.0,메가,브랜디드콘텐츠,2026-06-13,312764,https://yt3.ggpht.com/adpAlxLPe407R34aT8TN2fyDSUlk37NEH3p5Dr8VQMiP-Lhz14tPyxWG4lmNtN4vmjskXyOj=s240-c-k-c0x00ffffff-no-rj,UClzB2iZ5jPoTNz0S-QU6Wiw,https://www.youtube.com/channel/UClzB2iZ5jPoTNz0S-QU6Wiw
CR_YT_0383,진성호방송,@yt_uc-orgzn,YouTube,라이프스타일,리뷰,Korea,1850000,234444,3985548,4.66,3.1,18-34,Mixed,2045.0,2,유지,2026-03-08,없음,25,4.5,메가,브랜디드콘텐츠,2026-06-13,141590,https://yt3.ggpht.com/ytc/AIdro_l1kAGV7ur7s4jwKj6uvdFD_sk8sApUwIjEvVb2iB0toQk=s240-c-k-c0x00ffffff-no-rj,UC-ORGzN6c-OZyCw9YAYNjkA,https://www.youtube.com/channel/UC-ORGzN6c-OZyCw9YAYNjkA
